id,Text,image,,,
0,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : kitchen,dining , drawing  , balcony",resized_images\image_0.png,,,
6626,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_6626.png,,,
6628,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, passage, kitchen, balcony, covered verandah",resized_images\image_6628.png,,,
6631,"bedrooms : 4 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : drawing room, dining, kitchen, rear lawn",resized_images\image_6631.png,,,
6641,"bedrooms : 4 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : drawing room, kitchen, verandah, front lawn, rear lawn",resized_images\image_6641.png,,,
6643,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_6643.png,,,
6653,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, utility, balcony",resized_images\image_6653.png,,,
6668,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_6668.png,,,
6673,"bedrooms : 1 | toilet : 2 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, passage, utility, kitchen, terrace, servant room",resized_images\image_6673.png,,,
6690,"bedrooms : 4 | toilet : 4 | attached _ toilet : 3 | dress _ room : 0 | features : drawing room, dining, kitchen, passage, balcony",resized_images\image_6690.png,,,
6728,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, utility, kitchen, balcony",resized_images\image_6728.png,,,
6731,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_6731.png,,,
6740,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, foyer, kitchen, service, balcony",resized_images\image_6740.png,,,
6748,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility, balcony",resized_images\image_6748.png,,,
6749,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, kitchen",resized_images\image_6749.png,,,
6761,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features :  lounge, stairhall, pantry, study, store, sitout",resized_images\image_6761.png,,,
6768,"bedrooms : 4 | toilet : 5 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, foyer, pooja, family room, sitout, AC storage, balcony, utility, powder room, servant room",resized_images\image_6768.png,,,
6782,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features :  lobby, drawing room, kitchen, open area, balcony",resized_images\image_6782.png,,,
6784,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, kitchen, lawn",resized_images\image_6784.png,,,
6820,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_6820.png,,,
6851,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_6851.png,,,
6856,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_6856.png,,,
6860,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, puja, passage,  balcony",resized_images\image_6860.png,,,
6869,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, lobby, kitchen, balcony",resized_images\image_6869.png,,,
6878,"bedrooms : 5 | toilet : 6 | attached _ toilet : 5 | dress _ room : 2 | features : living room, dining, deck, verandah, pooja area, storage, pantry, utility, balcony, kitchen, lobby",resized_images\image_6878.png,,,
6880,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_6880.png,,,
6920,"bedrooms : 2 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : wardrobe, living room, sitout, storage, foyer, dining, kitchen, lawn, utility, staff room, deck, powder room, car park",resized_images\image_6920.png,,,
6961,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony, servant room",resized_images\image_6961.png,,,
6968,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, kitchen",resized_images\image_6968.png,,,
6984,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, dining, store, wash",resized_images\image_6984.png,,,
6986,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : lawn,  living room, dining, kitchen, utility, powder room",resized_images\image_6986.png,,,
7048,"bedrooms : 3 | toilet : 3 | attached _ toilet : 4 | dress _ room : 0 | features : drawing room, dining, kitchen, lobby, verandah, lawn, powder room, pool",resized_images\image_7048.png,,,
7056,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room,  dining, kitchen, passage, balcony, flower bed",resized_images\image_7056.png,,,
7078,"bedrooms : 2 | toilet : 3 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, dining, kitchen, car parking, open area",resized_images\image_7078.png,,,
7082,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, wash, service platform, car porch",resized_images\image_7082.png,,,
7087,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, balcony",resized_images\image_7087.png,,,
7093,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 3 | features : drawing room, dining, kitchen, entrance lobby, lobby, balcony, powder room",resized_images\image_7093.png,,,
7101,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, passage, flowr bed",resized_images\image_7101.png,,,
7103,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features :  lobby, kitchen, balcony",resized_images\image_7103.png,,,
7109,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : lawn, living room, kitchen, parking",resized_images\image_7109.png,,,
7144,"bedrooms : 3 | toilet : 4 | attached _ toilet : 4 | dress _ room : 2 | features : living room, drawing room, dining, kitchen, service area, store, foyer, wash balcony, terrace, study store room",resized_images\image_7144.png,,,
7195,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, deck, utility",resized_images\image_7195.png,,,
7202,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, lobby, passage, puja, store, balcony",resized_images\image_7202.png,,,
7207,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, lobby, balcony",resized_images\image_7207.png,,,
7218,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 1 | features : drawing room, dining, foyer, utility, powder room, passage, pooja room, balcony, kitchen, lounge area",resized_images\image_7218.png,,,
7231,"first floor(bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, balcony, lawn) ground floor(bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, lwan)",resized_images\image_7231.png,,,
7242,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, sitout",resized_images\image_7242.png,,,
7247,"bedrooms : 4 | toilet : 6 | attached _ toilet : 5 | dress _ room : 3 | features : drawing room, dining, kitchen, lobby, servant room, study room, balcony, lobby",resized_images\image_7247.png,,,
7260,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony, puja room, utility",resized_images\image_7260.png,,,
7268,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, dining",resized_images\image_7268.png,,,
7272,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, foyer, storage, balcony, wash",resized_images\image_7272.png,,,
7277,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, lobby",resized_images\image_7277.png,,,
7294,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility, balcony",resized_images\image_7294.png,,,
7323,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 0 | features : living room, dining, kitchen, balcony, pool, store, passage, terrace, verandah, wooden deck,utility, servant room, closet, lawn",resized_images\image_7323.png,,,
7326,"bedrooms : 2 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, balcony, kitchen",resized_images\image_7326.png,,,
7331,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, lobby, kitchen, balcony, terrace",resized_images\image_7331.png,,,
7371,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_7371.png,,,
7373,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, passage, balcony",resized_images\image_7373.png,,,
7383,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, lawn, parking, balcony, study room",resized_images\image_7383.png,,,
7398,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, sitout, terrace, wash, deck, pool, lawn, powder room",resized_images\image_7398.png,,,
7407,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 1 | features : drawing room, dining, kitchen, car porch, work area, lawn",resized_images\image_7407.png,,,
7428,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : hall, dining, kitchen, wash, balcony",resized_images\image_7428.png,,,
7467,"bedrooms : 3 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_7467.png,,,
7476,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : drawing room, dining, kitchen, lobby, puja, balcony, multipurpose room",resized_images\image_7476.png,,,
7480,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen",resized_images\image_7480.png,,,
7499,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, lobby, family lounge, pooja, random room",resized_images\image_7499.png,,,
7500,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 1 | features : drawing room, living room, dining, kitchen, stairhall, sitout, drive way, pool",resized_images\image_7500.png,,,
7501,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",resized_images\image_7501.png,,,
7502,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, verandah, lawn",resized_images\image_7502.png,,,
7503,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, parking, foyer, utility",resized_images\image_7503.png,,,
7504,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_7504.png,,,
7505,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_7505.png,,,
7506,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, lobby",resized_images\image_7506.png,,,
7510,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_7510.png,,,
7514,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_7514.png,,,
7515,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_7515.png,,,
7516,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony, foyer",resized_images\image_7516.png,,,
7518,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, terrace",resized_images\image_7518.png,,,
7521,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, wash, balcony",resized_images\image_7521.png,,,
7524,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, closet",resized_images\image_7524.png,,,
7525,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony, utility",resized_images\image_7525.png,,,
7528,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features :  hall, kitchen, terrace",resized_images\image_7528.png,,,
7529,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 1 | features : drawing room, dining, kitchen, vestiblue, balcony, utility",resized_images\image_7529.png,,,
7534,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_7534.png,,,
7535,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_7535.png,,,
7536,"bedrooms : 4 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : drawing room, dining, kitchen, balcony, rear lawn",resized_images\image_7536.png,,,
7537,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace, balcony, utility",resized_images\image_7537.png,,,
7538,"bedrooms : 4 | toilet : 4 | attached _ toilet : 3 | dress _ room : 2 | features : drawing room, dining, kitchen, balcony",resized_images\image_7538.png,,,
7540,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, dining, balcony, kitchen",resized_images\image_7540.png,,,
7541,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, lounge, kitchen, balcony",resized_images\image_7541.png,,,
7545,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : garden, wash, parking, otta, drawing room, kitchen",resized_images\image_7545.png,,,
7546,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, terrace, balcony",resized_images\image_7546.png,,,
7547,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : lawn, kitchen, dining, foyer, living room, sitout, utility, parking",resized_images\image_7547.png,,,
